user_id,conversation_id,conversation_timestamp,Topic_Label_Fine,Topic_Label_Coarse,asking_doing_expressing,work_coursework_personal,Multitasking,Complete_task_alone,User_Education,AI_Education,Clustering_Topic,Clustering_Topic_Theme,success_label,human_time_estimation,interaction_time_estimation,conversation_language,n_turns,avg_user_text_len,avg_asst_text_len,models_used
9593931,69148203-e7b0-8331-8198-0eeeb0bc47df,1762952262.521028,specific_info,Seeking Information,Asking,Personal,No,Yes,6.0,12.0,Nigerian Cooking & Small-Scale Farming,Health/Medical,No,6.0,8.0,en,6.0,39.16666666666666,824.0,gpt-5-mini
9593931,6914811e-9168-832e-a4c2-fbaa9112eaba,1762951585.449908,mathematical_calculation,Technical Help,Asking,Personal,No,Yes,8.0,8.0,Finance & Trading,Finance/Earning,No,0.0,5.0,en,6.0,11.166666666666666,155.0,gpt-5;gpt-5-mini
9593931,69147ae1-2744-832a-8040-7424289fb36d,1762950315.567208,specific_info,Seeking Information,Asking,Personal,Yes,No,6.0,10.0,Current Affairs,Current Affairs,No,1.0,6.0,en,8.0,49.5,299.2307692307692,gpt-5
9593931,69125b5e-bb24-8333-ae53-e2bd5d21498a,1762811008.972629,greetings_and_chitchat,Self-Expression,Expressing,Personal,No,No,8.0,10.0,Creative Writing,Writing/Creative,Yes,0.0,5.0,en,6.0,42.5,452.4285714285714,gpt-5;gpt-5-mini
9593931,69124525-476c-8322-a39e-ee975725b0a6,1762805181.499853,specific_info,Seeking Information,Asking,Personal,No,Yes,6.0,10.0,Nigerian Cooking & Small-Scale Farming,Health/Medical,No,0.0,4.0,en,2.0,44.5,714.0,gpt-5-mini
9593931,691235d2-f1dc-8332-a871-df77d1eda272,1762802973.884983,greetings_and_chitchat,Self-Expression,Asking,Personal,,,8.0,12.0,Nigerian Cooking & Small-Scale Farming,Health/Medical,No,3.0,32.0,en,18.0,71.61111111111111,779.4285714285714,gpt-5;gpt-5-mini;gpt-5-t-mini
9593931,6911b5a1-fcec-832e-941c-187fd7c326cb,1762768941.30417,relationships_and_personal_reflection,Self-Expression,Asking,Work,Yes,Yes,10.0,12.0,Content Creation Help,Content Creation,No,10.0,20.0,en,11.0,88.72727272727273,2926.333333333333,gpt-5-mini
9593931,6911adf2-fcb4-8327-9b43-c02ec971d456,1762766445.455985,how_to_advice,Practical Guidance,Asking,Personal,Yes,No,12.0,0.0,Content Creation Help,Content Creation,No,0.0,6.0,en,2.0,131.5,0.0,
9593931,6911ae91-d914-8327-b008-91d2e61fef5d,1762766682.847065,how_to_advice,Practical Guidance,Doing,Personal,Yes,Yes,8.0,10.0,Tech Help,Programming/Tech,No,0.0,2.0,en,2.0,70.0,1733.3333333333333,gpt-5-mini
9593931,6911a08e-fcac-832c-80ac-b6928c6c7f6e,1762763432.624424,personal_writing_or_communication,Writing,Doing,Personal,Yes,Yes,12.0,14.0,Creative Writing,Writing/Creative,No,1.0,5.0,en,4.0,272.25,656.0,gpt-5
9593931,69119e45-9b60-832f-b645-ffb76ea90cba,1762762724.576379,health_fitness_beauty_or_self_care,Practical Guidance,Expressing,Personal,No,Yes,6.0,10.0,Medical & Science Queries,Health/Medical,No,0.0,8.0,en,6.0,53.333333333333336,611.4285714285714,gpt-5
9593931,691095eb-5bac-8327-9d5b-8e4742ceaaa0,1762694938.679422,health_fitness_beauty_or_self_care,Practical Guidance,Asking,Personal,,,8.0,12.0,Nigerian Cooking & Small-Scale Farming,Health/Medical,No,0.0,6.0,en,3.0,59.66666666666666,1229.5,gpt-5
9593931,690fa35c-f5f4-8328-9ce3-7b65dcbc5647,1762632662.45414,how_to_advice,Practical Guidance,Doing,Personal,Yes,Yes,6.0,12.0,Finance & Trading,Finance/Earning,No,0.0,6.0,en,3.0,27.0,1420.0,gpt-5-mini
9593931,690f9ea0-dfe0-832d-8eef-2fac5d74f655,1762631724.166435,unclear,Other/Unknown,Expressing,Personal,Yes,No,8.0,10.0,Creative Writing,Writing/Creative,No,0.0,2.0,en,2.0,4263.5,1603.3333333333333,gpt-5-mini
9593931,690f982c-84c0-832d-a494-d68c3e1f4910,1762629874.037094,relationships_and_personal_reflection,Self-Expression,Expressing,Work,Yes,Yes,10.0,12.0,Casual Greetings & Miscellaneous Small Talk,Content Creation,Yes,0.0,18.0,en,10.0,62.8,374.27272727272725,gpt-5
9593931,690cfb82-f8a8-8322-86d9-93a69956dde4,1762460287.787577,personal_writing_or_communication,Writing,Doing,Personal,No,Yes,12.0,12.0,Creative Writing,Writing/Creative,No,1.0,9.0,en,5.0,107.0,1263.142857142857,gpt-5
9593931,690cf65d-65ec-8320-b2a3-16627c6e63b7,1762457534.60035,personal_writing_or_communication,Writing,Asking,Work,No,No,8.0,12.0,Creative Writing,Writing/Creative,No,1.0,8.0,en,3.0,181.33333333333331,1258.25,gpt-5
9593931,68dc99b8-4dcc-8333-aeb8-eef2da1e0b99,1762456744.366909,specific_info,Seeking Information,Expressing,Personal,No,Yes,8.0,12.0,Current Affairs,Current Affairs,No,3.0,11.0,en,10.0,40.1,337.22727272727275,gpt-5;gpt-5-t-mini
9593931,690cf1d7-a35c-8323-9aae-f3f4bcb58388,1762456396.297282,analyze_an_image,Multimedia,Expressing,Personal,No,Yes,8.0,12.0,Finance & Trading,Finance/Earning,No,4.0,6.0,en,7.0,51.142857142857146,358.4,gpt-5
9593931,690cd811-ff04-832b-847c-688474f6a6b4,1762452524.246676,health_fitness_beauty_or_self_care,Practical Guidance,Asking,Personal,No,Yes,9.0,12.0,Nigerian Cooking & Small-Scale Farming,Health/Medical,Yes,4.0,33.0,en,13.0,63.53846153846154,1707.0,gpt-5
9593931,69086e14-ec48-832e-a39e-68b84980db29,1762160644.675492,tutoring_or_teaching,Practical Guidance,Asking,Work,No,Yes,10.0,12.0,Creative Writing,Writing/Creative,No,50.0,22.0,en,9.0,101.88888888888889,2405.0,gpt-5
9593931,690677ea-25c4-8327-a44f-ddcdc1cac5c2,1762032157.524136,generate_or_retrieve_other_media,Multimedia,Doing,Personal,No,Yes,6.0,12.0,"Music Streaming, Lyrics & Nigerian Gospel",Content Creation,No,2.0,6.0,en,6.0,42.333333333333336,320.42857142857144,gpt-5;gpt-5-t-mini
9593931,6904ab3e-ba2c-8328-b59f-6a43d0d8abd8,1761913671.297587,mathematical_calculation,Technical Help,Asking,Personal,No,Yes,8.0,8.0,Finance & Trading,Finance/Earning,No,0.0,1.0,other,1.0,20.0,162.0,gpt-5
9593931,6904aa3f-e47c-8329-808f-cf496f7167dc,1761913523.579146,mathematical_calculation,Technical Help,Asking,Personal,No,Yes,6.0,10.0,Finance & Trading,Finance/Earning,No,0.0,3.0,en,3.0,25.666666666666668,146.16666666666666,gpt-5
9593931,6904838a-0e88-8332-87f3-b49b5da91bf9,1761903609.94861,how_to_advice,Practical Guidance,Asking,Personal,No,Yes,6.0,14.0,Finance & Trading,Finance/Earning,No,1.0,3.0,en,3.0,32.0,629.0,gpt-5
9593931,6903cbb2-e630-8330-8073-94e3c27f776c,1761856752.132641,health_fitness_beauty_or_self_care,Practical Guidance,Expressing,Personal,No,No,6.0,12.0,Medical & Science Queries,Health/Medical,No,0.0,3.0,en,3.0,70.33333333333333,1683.75,gpt-5
9593931,6903a484-2138-8331-84bc-9ffcbceed5ae,1761847363.680002,health_fitness_beauty_or_self_care,Practical Guidance,Expressing,Work,No,Yes,10.0,12.0,Medical & Science Queries,Health/Medical,No,7.0,28.0,en,14.0,70.35714285714286,1980.6666666666667,gpt-5
9593931,69036ec8-d90c-8332-a712-309b7b5bbd08,1761833822.372101,personal_writing_or_communication,Writing,Expressing,Personal,No,No,10.0,12.0,Creative Writing,Writing/Creative,No,2.0,15.0,en,5.0,352.4,1312.3333333333333,gpt-5
9593931,6900e4d8-e990-8327-8318-09193e8e0407,1761666310.415888,specific_info,Seeking Information,Asking,Personal,No,No,10.0,0.0,"Religion, Literature & Philosophy",Religion,No,1.0,2.0,en,1.0,78.0,1464.0,gpt-5
9593931,69024db0-0fd0-8323-b89d-7fa8ca70030d,1761758943.49823,personal_writing_or_communication,Writing,Doing,Work,Yes,No,12.0,12.0,Content Creation Help,Content Creation,No,3.0,7.0,en,3.0,107.0,2754.75,gpt-5
9593931,6900e1cc-7704-8328-89d6-9788240f6e35,1761665752.262936,greetings_and_chitchat,Self-Expression,Expressing,Personal,No,Yes,8.0,8.0,Creative Writing,Writing/Creative,No,0.0,11.0,en,14.0,65.14285714285714,328.1333333333333,gpt-5
9593931,69001b1c-7cf4-832f-ae25-f090ec3bd23a,1761614639.537389,mathematical_calculation,Technical Help,Asking,Personal,No,Yes,6.0,0.0,Finance & Trading,Finance/Earning,No,0.0,1.0,en,1.0,26.0,30.0,gpt-5
9593931,68ffde78-e5a4-832c-bfce-cd24e0e06e3c,1761599207.767003,purchasable_products,Seeking Information,Asking,Work,No,Yes,8.0,12.0,"Digital Tools, Video Scripts & App Development",Content Creation,No,1.0,7.0,en,2.0,78.5,2321.0,gpt-5
9593931,68ffd966-60f0-8326-a7d5-3da0396006b1,1761597798.673344,generate_or_retrieve_other_media,Multimedia,Asking,Personal,,,8.0,8.0,"Digital Tools, Video Scripts & App Development",Content Creation,No,2.0,1.0,en,1.0,56.0,1138.3333333333333,gpt-5
9593931,68ffd6e6-9160-832d-bb16-127e0db16c3b,1761597158.970523,mathematical_calculation,Technical Help,Asking,Personal,No,Yes,6.0,6.0,Finance & Trading,Finance/Earning,No,0.0,1.0,other,1.0,12.0,51.0,gpt-5
9593931,68ffd01a-8b04-8327-8133-70ddea2b68f5,1761595823.155721,unclear,Other/Unknown,Expressing,Personal,No,Yes,0.0,8.0,,,Yes,0.0,2.0,en,3.0,41.0,143.5,gpt-5
9593931,68ffa888-1f40-832d-9732-638d79fe19e2,1761585380.892517,specific_info,Seeking Information,Doing,Personal,No,Yes,8.0,12.0,"Address, Postal Code & Name Lookup Requests",Programming/Tech,No,2.0,3.0,en,3.0,26.33333333333333,251.25,gpt-5;gpt-5-t-mini
9593931,68ff9c20-3bb8-8329-93d3-e1528d05a08d,1761582156.000642,specific_info,Seeking Information,Asking,Personal,No,Yes,8.0,12.0,Online Platforms,Programming/Tech,No,1.0,2.0,en,1.0,66.0,983.25,gpt-5-t-mini
9593931,68ff4313-f030-832b-9f2e-42ac62afd8bb,1761581552.619481,how_to_advice,Practical Guidance,Doing,Work,Yes,No,10.0,12.0,Social Science Queries,Education/Academic,No,8.0,16.0,en,3.0,125.0,3372.0,gpt-5
9593931,68ff34f8-42a4-8326-bfa3-afef098aac4d,1761556489.789849,how_to_advice,Practical Guidance,Doing,Personal,No,Yes,6.0,12.0,Current Affairs,Current Affairs,Yes,3.0,18.0,en,6.0,42.66666666666666,1513.0,gpt-5
9593931,68fe7de4-bdf0-832a-bdbf-b002a736af6e,1761508842.266577,tutoring_or_teaching,Practical Guidance,Doing,Work,No,Yes,12.0,12.0,Career Development & Job Search,Job/Career,No,0.0,2.0,en,1.0,54.0,1559.0,gpt-5
9593931,68fd2959-ce24-832d-abd7-78c2c362dbeb,1761421948.894527,purchasable_products,Seeking Information,Asking,Work,No,Yes,12.0,13.0,"Digital Tools, Video Scripts & App Development",Content Creation,No,2.0,14.0,en,9.0,78.44444444444444,883.8571428571429,gpt-5
9593931,68fa307c-b460-8332-8bc9-8817bcb2deb1,1761227678.385597,personal_writing_or_communication,Writing,Expressing,Work,,,12.0,12.0,Career Development & Job Search,Job/Career,No,3.0,11.0,en,8.0,136.875,1324.7272727272727,gpt-5
9593931,68fa187a-87b0-832f-a81d-173fecda7991,1761220743.108212,how_to_advice,Practical Guidance,Asking,Personal,No,Yes,8.0,8.0,Casual Greetings & Miscellaneous Small Talk,Content Creation,No,0.0,3.0,en,1.0,47.0,598.5,gpt-5
9593931,68f91509-c750-8325-bc50-175e72020e47,1761154418.274078,how_to_advice,Practical Guidance,Expressing,Personal,No,Yes,6.0,12.0,Current Affairs,Current Affairs,No,0.0,5.0,en,2.0,50.5,1400.6666666666667,gpt-5
9593931,68f7f739-aff4-8333-9954-180534285f34,1761081151.927713,how_to_advice,Practical Guidance,Asking,Personal,No,Yes,12.0,12.0,Finance & Trading,Finance/Earning,No,0.0,3.0,en,1.0,93.0,803.5,gpt-5
9593931,68f7f3b0-5750-832a-9ab0-424989e7a9cf,1761080264.383415,tutoring_or_teaching,Practical Guidance,Asking,Personal,No,Yes,1.0,1.0,Finance & Trading,Finance/Earning,No,0.0,4.0,en,1.0,66.0,447.0,gpt-5
9593931,68f62d9b-3f48-8326-a598-e2e0b0440c9b,1760964414.525599,generate_or_retrieve_other_media,Multimedia,Doing,Personal,Yes,No,8.0,12.0,Creative Writing,Writing/Creative,Yes,4.0,6.0,en,9.0,132.22222222222223,549.0909090909091,gpt-5
9593931,68f52f16-4828-832e-b594-a38e880d4c0b,1760899000.855948,specific_info,Seeking Information,Doing,Personal,No,Yes,6.0,12.0,Online Platforms,Programming/Tech,No,1.0,3.0,en,2.0,24.0,1024.0,gpt-5
9593931,68f52cb4-c238-832a-969e-2d4dfb24c894,1760898269.606275,specific_info,Seeking Information,Asking,Personal,No,Yes,8.0,8.0,Current Affairs,Current Affairs,No,1.0,2.0,en,1.0,62.0,573.6666666666666,gpt-5
9593931,68f52bb7-ecb4-832d-9104-b65f5a945925,1760898031.285015,how_to_advice,Practical Guidance,Expressing,Personal,No,Yes,8.0,10.0,Finance & Trading,Finance/Earning,No,0.0,2.0,en,2.0,21.0,819.75,gpt-5
9593931,68f5262f-048c-8325-9b62-482ad8324710,1760897018.755393,generate_or_retrieve_other_media,Multimedia,Doing,Work,Yes,No,10.0,12.0,Career Development & Job Search,Job/Career,No,3.0,14.0,en,3.0,70.66666666666667,1641.5,gpt-5
9593931,68f513db-c200-8327-bc02-747af17df63e,1760891927.647018,mathematical_calculation,Technical Help,Doing,Personal,No,Yes,4.0,6.0,Finance & Trading,Finance/Earning,No,0.0,3.0,other,3.0,17.0,90.16666666666669,gpt-5
9593931,68f50e4f-e300-8329-b3b8-4d3848eb090a,1760890448.550839,mathematical_calculation,Technical Help,Asking,Personal,Yes,Yes,2.0,0.0,Finance & Trading,Finance/Earning,No,0.0,1.0,other,1.0,20.0,179.0,gpt-5
9593931,68f4e62b-800c-832a-927f-19daebb8c06d,1760880233.914607,mathematical_calculation,Technical Help,Doing,Personal,No,Yes,6.0,7.0,Finance & Trading,Finance/Earning,No,0.0,3.0,other,4.0,17.75,170.8,gpt-5
9593931,68f3fd7b-e10c-8330-88a4-89ab69fb066b,1760820909.327932,tutoring_or_teaching,Practical Guidance,Asking,Personal,Yes,Yes,8.0,12.0,Casual Greetings & Miscellaneous Small Talk,Content Creation,Yes,5.0,15.0,en,10.0,99.8,825.5454545454545,gpt-5
9593931,68f15ed8-a688-8331-994f-2ebca42f0102,1760648938.676067,specific_info,Seeking Information,Asking,Personal,No,Yes,8.0,8.0,Current Affairs,Current Affairs,No,0.0,1.0,en,1.0,63.0,743.6666666666666,gpt-5
9593931,68f15e19-3308-8331-84a9-e17cc45f8844,1760648840.055946,specific_info,Seeking Information,Asking,Personal,No,Yes,8.0,12.0,Current Affairs,Current Affairs,No,1.0,3.0,en,3.0,24.666666666666668,240.57142857142856,gpt-5
9593931,68f1010d-db20-832a-873a-33e904095cef,1760624913.826517,specific_info,Seeking Information,Asking,Personal,No,Yes,6.0,0.0,"Music Streaming, Lyrics & Nigerian Gospel",Content Creation,No,1.0,3.0,en,1.0,34.0,1186.0,gpt-5
9593931,68f09364-8ea4-8326-ba44-943c51242a65,1760600564.379186,tutoring_or_teaching,Practical Guidance,Asking,Personal,No,Yes,6.0,12.0,Current Affairs,Current Affairs,No,4.0,12.0,en,5.0,17.4,943.1111111111112,gpt-5
9593931,68f061e3-97b8-8331-84bd-74514527201c,1760584241.478733,specific_info,Seeking Information,Asking,Personal,No,Yes,6.0,8.0,Current Affairs,Current Affairs,No,0.0,4.0,en,3.0,29.666666666666668,803.75,gpt-5
9593931,68efc021-ebcc-8329-ba14-a08fc094099e,1760542833.674034,personal_writing_or_communication,Writing,Doing,Work,No,Yes,12.0,12.0,Career Development & Job Search,Job/Career,No,8.0,4.0,en,1.0,80.0,2600.0,gpt-5
9593931,68efbea3-5020-8325-ab57-efbbc597f509,1760542612.747984,specific_info,Seeking Information,Doing,Work,No,Yes,6.0,12.0,Online Platforms,Programming/Tech,No,3.0,4.0,en,3.0,15.333333333333334,1222.857142857143,gpt-5
9593931,68efb6f3-0518-832b-8283-0aff4edf36f9,1760540415.078862,how_to_advice,Practical Guidance,Asking,Personal,Yes,Yes,10.0,0.0,Finance & Trading,Finance/Earning,No,1.0,1.0,en,1.0,29.0,1382.5,gpt-5
9593931,68ef8cc2-c39c-8328-80df-48ddd9cd74fb,1760530978.77074,how_to_advice,Practical Guidance,Doing,Personal,Yes,Yes,6.0,9.0,Tech Help,Programming/Tech,Yes,1.0,8.0,en,3.0,29.666666666666668,867.2857142857143,gpt-5;gpt-5-t-mini
9593931,68ef8b89-af14-832b-a242-e9c84295161d,1760529352.694988,mathematical_calculation,Technical Help,Asking,Personal,No,Yes,3.0,5.0,Finance & Trading,Finance/Earning,No,0.0,2.0,other,3.0,15.666666666666666,92.5,gpt-5
9593931,68ef8667-98f8-8326-8d59-17b7df1531d0,1760528532.091664,specific_info,Seeking Information,Doing,Personal,No,No,10.0,14.0,Finance & Trading,Finance/Earning,No,1.0,11.0,en,6.0,38.5,760.3076923076923,gpt-5;gpt-5-t-mini
9593931,68ef7bd2-c72c-832f-a45f-df7ba94a9785,1760525286.642879,unclear,Other/Unknown,Expressing,Personal,No,Yes,6.0,0.0,Finance & Trading,Finance/Earning,No,0.0,1.0,en,1.0,34.0,786.0,gpt-5
9593931,68ef7318-6238-832f-b2d9-f1db49856a8c,1760523070.323628,how_to_advice,Practical Guidance,Asking,Personal,No,No,10.0,10.0,Finance & Trading,Finance/Earning,No,0.0,3.0,en,1.0,86.0,364.0,gpt-5;gpt-5-t-mini
9593931,68ef6dd4-83f0-8328-bbd1-5f5e14387adf,1760521705.864831,purchasable_products,Seeking Information,Asking,Personal,Yes,No,8.0,0.0,Finance & Trading,Finance/Earning,No,1.0,4.0,en,1.0,50.0,1422.6666666666667,gpt-5
9593931,68ef6af8-698c-8333-9321-430118a325e3,1760520957.833049,mathematical_calculation,Technical Help,Asking,Personal,No,No,6.0,6.0,Finance & Trading,Finance/Earning,No,0.0,2.0,other,1.0,26.0,126.0,gpt-5
9593931,68eef618-4134-832b-aa5b-7c9e99f9c43f,1760491036.33338,create_an_image,Multimedia,Expressing,Work,Yes,Yes,12.0,12.0,AI Image Generation,Content Creation,No,6.0,4.0,en,1.0,341.0,187.5,gpt-5
9593931,68eef30b-fa18-8326-858a-8343577f62bb,1760490326.681406,how_to_advice,Practical Guidance,Asking,Work,,,8.0,8.0,Career Development & Job Search,Job/Career,No,0.0,3.0,en,2.0,67.0,1703.0,gpt-5
9593931,68eee376-d1f8-8326-ae13-83beab5899a5,1760486272.104832,how_to_advice,Practical Guidance,Asking,Personal,No,No,12.0,12.0,Finance & Trading,Finance/Earning,No,1.0,1.0,en,1.0,20.0,874.25,gpt-5-t-mini
9593931,68eee2a5-848c-8330-8aba-35e27a2896ea,1760486095.426424,how_to_advice,Practical Guidance,Asking,Personal,No,Yes,8.0,8.0,Finance & Trading,Finance/Earning,No,0.0,2.0,en,1.0,59.0,1006.0,gpt-5
9593931,68ed3c31-d554-8333-ac1e-4e9204e0428a,1760378023.050156,greetings_and_chitchat,Self-Expression,Expressing,Personal,Yes,Yes,8.0,12.0,"Religion, Literature & Philosophy",Religion,No,0.0,5.0,en,3.0,69.33333333333333,572.0,gpt-5
9593931,68ed3c0b-5238-8328-b8a4-9312a7454258,1760377890.876478,specific_info,Seeking Information,Asking,Personal,Yes,Yes,8.0,8.0,"Religion, Literature & Philosophy",Religion,No,1.0,2.0,en,1.0,82.0,1458.5,gpt-5
9593931,68ed3c07-964c-8325-a476-0e4fcadcf8b0,1760377863.856961,specific_info,Seeking Information,Asking,Personal,No,Yes,8.0,0.0,"Religion, Literature & Philosophy",Religion,No,1.0,1.0,en,1.0,28.0,1110.0,gpt-5
9593931,68ed2ec2-8bf8-832b-8705-12eae62603d3,1760374492.640036,specific_info,Seeking Information,Doing,Work,Yes,Yes,0.0,8.0,Online Platforms,Programming/Tech,No,0.0,2.0,other,2.0,12.5,990.5,gpt-5
9593931,68ed0f12-0958-8332-a613-1367858876b4,1760366849.047877,generate_or_retrieve_other_media,Multimedia,Doing,Work,No,Yes,8.0,10.0,Career Development & Job Search,Job/Career,No,1.0,4.0,en,2.0,41.0,739.75,gpt-5
9593931,68ed0b63-41a8-8329-a32f-70a9556ddbc1,1760365545.668852,specific_info,Seeking Information,Asking,Work,Yes,Yes,6.0,10.0,Education Content Making,Education/Academic,No,1.0,4.0,en,3.0,75.0,1742.2,gpt-5
9593931,68ed0996-428c-832c-860b-488b7c8e9c6c,1760365121.517715,specific_info,Seeking Information,Doing,Personal,No,Yes,6.0,12.0,Current Affairs,Current Affairs,No,1.0,5.0,en,4.0,23.0,465.6,gpt-5
9593931,68eb81e0-a434-8330-889d-82fa73a9612b,1760264788.669387,unclear,Other/Unknown,Asking,Personal,No,No,8.0,12.0,Finance & Trading,Finance/Earning,No,2.0,4.0,en,2.0,34.5,934.4285714285714,gpt-5;gpt-5-t-mini
9593931,68e644c0-5904-8328-ad06-d30b877b3139,1759921349.256984,how_to_advice,Practical Guidance,Asking,Personal,No,Yes,8.0,8.0,Web Dev & Programming,Programming/Tech,No,0.0,2.0,other,1.0,24.0,465.8,gpt-5;gpt-5-t-mini
9593931,68e625ff-2d80-8327-87ab-896d1c8c1e61,1759913530.482856,edit_or_critique_provided_text,Writing,Doing,Work,No,Yes,12.0,12.0,Creative Writing,Writing/Creative,No,0.0,5.0,en,1.0,2670.0,1811.5,gpt-5
9593931,68e62539-7828-832a-be1f-86255b5b57ef,1759913299.710167,specific_info,Seeking Information,Asking,Personal,Yes,Yes,6.0,0.0,Current Affairs,Current Affairs,No,1.0,2.0,en,1.0,39.0,1944.6666666666667,gpt-5
9593931,68e586e6-bb9c-832e-8bfb-7c8a104d04d7,1759872780.176503,specific_info,Seeking Information,Asking,Work,No,Yes,8.0,12.0,Current Affairs,Current Affairs,No,1.0,4.0,en,2.0,38.0,983.4,gpt-5
9593931,68e3a20c-f548-8328-8fa2-ee56be811547,1759748949.464385,personal_writing_or_communication,Writing,Doing,Work,No,Yes,12.0,14.0,Career Development & Job Search,Job/Career,No,0.0,8.0,en,3.0,176.33333333333334,709.25,gpt-5
9593931,68dfbe30-9934-832b-91fa-6fbb04933f14,1759500852.353621,how_to_advice,Practical Guidance,Doing,Personal,No,Yes,10.0,12.0,Career Development & Job Search,Job/Career,,9.0,75.0,en,10.0,94.7,3876.0,gpt-5
9593931,68dfbc2a-f590-8329-a005-d30b6ca94845,1759493537.174263,how_to_advice,Practical Guidance,Asking,Work,No,Yes,12.0,14.0,Career Development & Job Search,Job/Career,No,2.0,18.0,en,3.0,122.0,1992.2,gpt-5
9593931,68dfa5bd-1c88-8332-9450-4f1ad6d82810,1759487442.577404,specific_info,Seeking Information,Asking,Personal,No,Yes,8.0,0.0,Current Affairs,Current Affairs,No,0.0,2.0,en,1.0,58.0,409.0,gpt-5
9593931,68df916c-ff60-8330-b270-0acb09c63d84,1759482919.774448,greetings_and_chitchat,Self-Expression,Expressing,Work,No,Yes,10.0,12.0,Nigerian Cooking & Small-Scale Farming,Health/Medical,No,11.0,40.0,en,15.0,54.13333333333333,1339.5,gpt-5
9593931,68df909c-be48-832b-a48b-a8eb1e4d5779,1759482056.080281,specific_info,Seeking Information,Asking,Work,No,Yes,8.0,8.0,Career Development & Job Search,Job/Career,No,0.0,2.0,en,1.0,85.0,424.5,gpt-5
9593931,68df2530-000c-8329-b318-8b4cb3b6951a,1759454711.296143,how_to_advice,Practical Guidance,Asking,Personal,Yes,No,12.0,0.0,High-Demand Skills,Job/Career,No,1.0,3.0,en,1.0,278.0,1629.5,gpt-5
9593931,68dd37cc-5414-832c-a05e-010d54d41f5c,1759328284.239712,create_an_image,Multimedia,Doing,Personal,No,No,8.0,12.0,AI Image Generation,Content Creation,No,3.0,1.0,en,1.0,113.0,0.0,gpt-5
9593931,68dd3397-1218-832b-8380-55fb67ee6ca8,1759327527.250008,how_to_advice,Practical Guidance,Doing,Personal,No,No,10.0,12.0,Current Affairs,Current Affairs,No,2.0,5.0,en,3.0,51.333333333333336,2927.0,gpt-5
9593931,68dd051b-0e00-8330-a56b-f2311c985680,1759315296.727348,unclear,Other/Unknown,Expressing,Personal,No,Yes,0.0,0.0,,,No,0.0,1.0,en,1.0,214.0,0.0,gpt-5
9593931,68dd0529-8a38-8324-85f3-024954707531,1759315260.903715,unclear,Other/Unknown,Expressing,Personal,No,Yes,0.0,0.0,,,No,0.0,0.0,other,5.0,0.0,0.0,
9593931,68dc96be-b94c-8329-b4fc-291605679ddd,1759287437.807467,specific_info,Seeking Information,Asking,Personal,No,Yes,6.0,12.0,Online Platforms,Programming/Tech,Yes,4.0,9.0,en,8.0,20.875,748.2692307692307,gpt-5;gpt-5-t-mini
9593931,68dc1a75-6f98-832d-8576-f28ff467b24d,1759255158.491635,specific_info,Seeking Information,Asking,Personal,No,No,6.0,6.0,Finance & Trading,Finance/Earning,No,0.0,1.0,other,1.0,13.0,23.666666666666668,gpt-5
9593931,68dbee87-d578-832f-b59a-837a921118c2,1759243968.151876,tutoring_or_teaching,Practical Guidance,Doing,Personal,No,Yes,8.0,12.0,Web Dev & Programming,Programming/Tech,No,4.0,4.0,en,1.0,99.0,1573.0,gpt-5
9593931,68dbe2dc-496c-8332-8647-02f06a1ad7b1,1759241049.51639,other,Other/Unknown,Doing,Personal,No,Yes,8.0,12.0,Finance & Trading,Finance/Earning,No,0.0,2.0,other,2.0,11.0,736.3333333333334,gpt-5
9593931,68dbe228-1448-8329-8730-684e9ee80b16,1759240793.380599,analyze_an_image,Multimedia,Doing,Personal,No,No,12.0,12.0,Finance & Trading,Finance/Earning,No,0.0,2.0,en,2.0,59.5,527.0,gpt-5
9593931,68daaa11-5630-8330-babd-8c98e40d7394,1759160953.926336,health_fitness_beauty_or_self_care,Practical Guidance,Asking,Personal,No,Yes,8.0,12.0,Nigerian Cooking & Small-Scale Farming,Health/Medical,No,0.0,4.0,en,2.0,136.5,630.0,gpt-5
9593931,68d96272-48b4-8332-ac87-a17c0e0110da,1759077022.888868,how_to_advice,Practical Guidance,Doing,Personal,No,No,8.0,12.0,Finance & Trading,Finance/Earning,No,0.0,3.0,en,2.0,22.0,1006.0,gpt-5
9593931,68d85675-4830-832b-bffa-f0d7c2c621c1,1759008417.369275,specific_info,Seeking Information,Asking,Personal,No,Yes,6.0,6.0,Tech Help,Programming/Tech,No,0.0,2.0,en,1.0,71.0,400.0,gpt-5
9593931,68d83a34-8810-8329-b2b8-9b2a9b1cf03e,1759001165.830864,specific_info,Seeking Information,Asking,Personal,No,Yes,6.0,9.0,Nigerian Cooking & Small-Scale Farming,Health/Medical,No,0.0,3.0,en,2.0,66.5,576.25,gpt-5
9593931,68d675d8-ee18-832d-9971-8b77f1d90489,1758886652.994252,specific_info,Seeking Information,Asking,Work,Yes,Yes,8.0,12.0,Nigerian Cooking & Small-Scale Farming,Health/Medical,No,8.0,60.0,en,20.0,64.85,1447.1538461538462,gpt-5
9593931,68d68285-cdf8-8325-9562-768e43f31ec9,1758888596.021141,specific_info,Seeking Information,Asking,Personal,No,No,8.0,8.0,Finance & Trading,Finance/Earning,No,3.0,1.0,en,1.0,26.0,1602.6666666666667,gpt-5
