user_id,conversation_id,conversation_timestamp,Topic_Label_Fine,Topic_Label_Coarse,asking_doing_expressing,work_coursework_personal,Multitasking,Complete_task_alone,User_Education,AI_Education,Clustering_Topic,Clustering_Topic_Theme,success_label,human_time_estimation,interaction_time_estimation,conversation_language,n_turns,avg_user_text_len,avg_asst_text_len,models_used
24894413,6884fd2e-5a3c-8001-abb7-d0906220957a,1753546079.728951,greetings_and_chitchat,Self-Expression,Expressing,Coursework,No,No,8.0,10.0,University Related,Education/Academic,Yes,0.0,4.0,other,2.0,68.5,413.3333333333333,gpt-4o
24894413,6884cbad-922c-8001-9e50-f01e62b8f0e3,1753533356.326418,specific_info,Seeking Information,Asking,Personal,No,No,6.0,0.0,Time Zone Conversions,Programming/Tech,No,0.0,1.0,other,1.0,16.0,37.5,gpt-4o
24894413,6884108d-7020-8001-8ec0-8a29ab0df106,1753485452.737327,unclear,Other/Unknown,Expressing,Personal,,,0.0,0.0,,,No,0.0,0.0,en,1.0,30.0,106.33333333333331,gpt-4o
24894413,6883f368-0a3c-8001-84cc-4fa92fea1178,1753478016.933404,personal_writing_or_communication,Writing,Doing,Personal,No,Yes,8.0,12.0,Psychology & Mental Health,Health/Medical,Yes,0.0,4.0,en,2.0,161.5,392.6666666666667,gpt-4o
24894413,6883c85b-c3d0-8001-be39-765b26179166,1753469389.739205,translation,Writing,Asking,Personal,No,Yes,8.0,12.0,Urdu-English Translation,Translation/Language,Yes,0.0,5.0,en,3.0,72.66666666666667,477.0,gpt-4o
24894413,68832f70-d010-8001-a423-3bb97f9c8e82,1753428161.486497,specific_info,Seeking Information,Asking,Personal,No,Yes,8.0,8.0,Time Zone Conversions,Programming/Tech,No,0.0,3.0,en,2.0,30.5,107.33333333333331,gpt-4o
24894413,68829a9c-1dcc-8001-9a93-d696ddc45d3a,1753389719.129771,translation,Writing,Doing,Personal,No,Yes,6.0,6.0,Urdu-English Translation,Translation/Language,No,0.0,1.0,other,1.0,51.0,19.5,gpt-4o
24894413,688293b9-c174-8001-b789-4904f4de54f4,1753388082.069802,unclear,Other/Unknown,Expressing,Personal,No,Yes,6.0,12.0,AI Image Generation,Content Creation,No,6.0,6.0,en,8.0,35.625,460.2941176470589,gpt-4o
24894413,688235b1-d37c-8001-9043-6bf985a37f69,1753366585.136117,specific_info,Seeking Information,Asking,Personal,No,No,6.0,10.0,Design Software Help,Programming/Tech,No,3.0,9.0,en,7.0,45.57142857142857,774.1176470588235,gpt-4o
24894413,68821434-2d28-8001-ab33-045081bf7cdb,1753355315.503268,specific_info,Seeking Information,Asking,Personal,Yes,Yes,6.0,0.0,English Language Help,Translation/Language,No,0.0,1.0,other,1.0,15.0,421.0,gpt-4o
24894413,6881fade-268c-8001-bc98-a6c0ba5ad583,1753348829.4656749,specific_info,Seeking Information,Asking,Personal,No,Yes,8.0,8.0,Urdu-English Translation,Translation/Language,No,0.0,1.0,en,1.0,22.0,192.0,gpt-4o
24894413,68814c21-e850-8001-b9a9-936f5dfdbe3c,1753306959.4652638,translation,Writing,Doing,Personal,No,Yes,8.0,10.0,English Language Help,Translation/Language,No,0.0,4.0,en,2.0,33.0,249.0,gpt-4o
24894413,6880f285-d50c-8001-bd6b-36546909883f,1753285014.197391,create_an_image,Multimedia,Asking,Personal,Yes,Yes,6.0,10.0,Job Application Skills,Job/Career,No,2.0,13.0,en,9.0,41.0,752.3333333333334,gpt-4o
24894413,6880efd0-c018-8001-9cdf-badd462be4d6,1753280479.588464,create_an_image,Multimedia,Doing,Personal,No,No,0.0,8.0,AI Image Generation,Content Creation,No,1.0,2.0,en,2.0,25.0,294.5,gpt-4o
24894413,6880254f-7fa4-8001-ac34-5bd02e3cac03,1753228622.590495,translation,Writing,Doing,Personal,No,No,6.0,8.0,Urdu-English Translation,Translation/Language,No,0.0,2.0,en,1.0,55.0,22.5,gpt-4o
24894413,68801ecf-2384-8001-8d59-ba4c6da29f78,1753226958.378481,translation,Writing,Asking,Personal,No,Yes,8.0,8.0,English Language Help,Translation/Language,No,0.0,2.0,en,1.0,24.0,339.5,gpt-4o
24894413,687fa20d-4690-8001-9551-47290c3fc7c9,1753224895.4582028,specific_info,Seeking Information,Asking,Personal,Yes,Yes,6.0,6.0,English Language Help,Translation/Language,No,0.0,3.0,en,2.0,78.0,345.6666666666667,gpt-4o
24894413,687f807b-aadc-8001-9bad-0f06ba75db30,1753194126.427528,unclear,Other/Unknown,Expressing,Personal,Yes,Yes,6.0,12.0,Design Software Help,Programming/Tech,No,2.0,4.0,en,4.0,26.5,446.625,gpt-4o
24894413,687f0f9a-b1f8-8001-9cb6-9f46e4971829,1753158195.757123,specific_info,Seeking Information,Asking,Personal,Yes,No,5.0,8.0,Religious Queries,Religion,No,1.0,6.0,en,5.0,20.6,1160.5,gpt-4o
24894413,687f0842-be54-8001-bafd-32ffde0f1e87,1753156028.18136,specific_info,Seeking Information,Asking,Personal,No,No,6.0,10.0,Religious Queries,Religion,Yes,1.0,2.0,en,2.0,49.0,265.6666666666667,gpt-4o
24894413,687eda16-88dc-8001-9583-4f2ac9073feb,1753143828.9424338,specific_info,Seeking Information,Asking,Personal,No,No,6.0,6.0,Urdu-English Translation,Translation/Language,No,0.0,1.0,en,1.0,22.0,228.0,gpt-4o
24894413,687e8d7f-104c-8001-a179-f6ce6681c3ed,1753127070.676859,translation,Writing,Asking,Personal,Yes,Yes,8.0,10.0,Time Zone Conversions,Programming/Tech,No,0.0,3.0,en,3.0,28.0,235.75,gpt-4o
24894413,687e712a-e204-8001-80c9-b4028a412fc2,1753118106.374516,how_to_advice,Practical Guidance,Expressing,Personal,No,No,8.0,10.0,Tech Help,Programming/Tech,No,1.0,8.0,en,3.0,57.66666666666666,901.25,gpt-4o
24894413,687e59ca-bc54-8001-895c-ee6b19f2a440,1753111460.338694,creative_ideation,Practical Guidance,,Personal,Yes,No,8.0,10.0,Movie Suggestions,Content Creation,No,1.0,10.0,en,7.0,51.71428571428572,1659.5,gpt-4o
24894413,687e42d0-89c0-8001-bf92-ccab7bd84426,1753105174.416161,specific_info,Seeking Information,Asking,Personal,No,Yes,6.0,12.0,Movie Suggestions,Content Creation,No,1.0,3.0,en,2.0,42.5,299.77777777777777,gpt-4o
24894413,687d6c1a-7b28-8001-8612-bd562e0b93c2,1753051193.615304,tutoring_or_teaching,Practical Guidance,Asking,Personal,,,8.0,12.0,Religious Queries,Religion,No,5.0,18.0,en,18.0,30.77777777777778,1287.2105263157894,gpt-4o
24894413,687d687e-1cb4-8001-9d32-d7d7ce89ad7b,1753049212.691584,translation,Writing,Doing,Personal,No,No,6.0,8.0,Urdu-English Translation,Translation/Language,No,1.0,2.0,en,1.0,47.0,456.4,gpt-4o
24894413,687d5d77-44c0-8001-9503-acfcd21321fb,1753046390.762246,tutoring_or_teaching,Practical Guidance,Asking,Personal,No,Yes,8.0,0.0,English Language Help,Translation/Language,No,0.0,1.0,en,1.0,53.0,218.5,gpt-4o
24894413,687d31e3-8894-8001-b001-47bf4be26d72,1753035255.1773229,creative_ideation,Practical Guidance,Asking,Personal,No,No,6.0,6.0,Essay/Story Writing,Writing/Creative,No,0.0,3.0,en,2.0,32.5,839.6666666666666,gpt-4o
24894413,687bd9e9-0bf4-8001-915b-b4c3d2e49fdb,1752972218.771023,translation,Writing,Asking,Personal,No,Yes,8.0,10.0,Urdu-English Translation,Translation/Language,No,4.0,9.0,en,7.0,30.285714285714285,669.75,gpt-4o
24894413,687ba783-abac-8001-94f1-b4d4782171ec,1752934388.171997,how_to_advice,Practical Guidance,Expressing,Personal,No,Yes,6.0,10.0,Gaming Performance Optimization,Programming/Tech,No,0.0,4.0,en,2.0,23.5,1178.3333333333333,gpt-4o
24894413,687a5bf8-5d6c-8001-9b4a-ada19c72e192,1752851395.1811872,personal_writing_or_communication,Writing,Doing,Personal,No,Yes,6.0,8.0,English Language Help,Translation/Language,Yes,1.0,6.0,en,7.0,34.42857142857143,546.875,gpt-4o
24894413,687a4cdd-71cc-8001-8f25-d8ecb3b513b7,1752846412.25863,specific_info,Seeking Information,Asking,Personal,No,No,4.0,8.0,English Language Help,Translation/Language,No,0.0,2.0,other,2.0,15.5,294.3333333333333,gpt-4o
24894413,687a2ec1-748c-8001-84d9-42fc23fa02d1,1752837823.510363,personal_writing_or_communication,Writing,Expressing,Personal,No,Yes,8.0,0.0,Psychology & Mental Health,Health/Medical,No,0.0,2.0,en,1.0,102.0,244.0,gpt-4o
24894413,6879c56f-499c-8001-bffe-f93e66bf6df7,1752816829.5686069,specific_info,Seeking Information,Asking,Personal,No,No,6.0,8.0,Urdu-English Translation,Translation/Language,No,0.0,6.0,en,7.0,30.142857142857142,397.75,gpt-4o
24894413,6879a39e-8a84-8001-aebd-258f8234802a,1752802205.162037,specific_info,Seeking Information,Asking,Personal,Yes,No,5.0,0.0,Urdu-English Translation,Translation/Language,No,0.0,1.0,en,1.0,21.0,309.0,gpt-4o
24894413,68798647-46d8-8001-9fdb-eb131d900af9,1752794694.04246,specific_info,Seeking Information,Asking,Personal,No,Yes,6.0,6.0,University Related,Education/Academic,No,0.0,1.0,en,1.0,22.0,760.5,gpt-4o
24894413,6878f933-9b70-8001-a05b-883b68e9d517,1752758950.646526,personal_writing_or_communication,Writing,Doing,Personal,No,Yes,8.0,10.0,Psychology & Mental Health,Health/Medical,No,1.0,10.0,en,6.0,47.66666666666666,693.1428571428571,gpt-4o
24894413,6878e9bb-d0c8-8001-8f17-a8ad942a5389,1752754616.565979,specific_info,Seeking Information,Asking,Personal,No,Yes,1.0,0.0,Geopolitics,Current Affairs,No,0.0,1.0,other,1.0,18.0,488.5,gpt-4o
24894413,68784e69-2b58-8001-b1f8-eb261643e440,1752714856.2738152,specific_info,Seeking Information,Asking,Personal,Yes,No,6.0,0.0,Urdu-English Translation,Translation/Language,No,0.0,1.0,other,1.0,15.0,368.0,gpt-4o
24894413,68780a2f-e6c8-8001-833f-1bf6976541fb,1752697391.145149,translation,Writing,Doing,Personal,No,Yes,6.0,6.0,Urdu-English Translation,Translation/Language,No,0.0,2.0,en,1.0,59.0,24.0,gpt-4o
24894413,6877f7f8-ccb0-8001-bfad-c10777e9cadc,1752692892.263916,specific_info,Seeking Information,Asking,Personal,Yes,Yes,6.0,12.0,Design Software Help,Programming/Tech,No,1.0,8.0,en,3.0,51.333333333333336,1142.5,gpt-4o
24894413,6877efba-5aa4-8001-b371-8846dab47dfc,1752690743.497344,create_an_image,Multimedia,Asking,Work,No,Yes,4.0,6.0,AI Image Generation,Content Creation,No,3.0,4.0,en,3.0,30.0,283.0,gpt-4o
24894413,6877e62c-9744-8001-818c-f33d2c6464c4,1752688529.880962,translation,Writing,Asking,Personal,No,Yes,6.0,8.0,Urdu-English Translation,Translation/Language,No,0.0,2.0,en,2.0,85.0,48.333333333333336,gpt-4o
24894413,687766f2-76d0-8001-8548-f322dff05ede,1752672812.325103,tutoring_or_teaching,Practical Guidance,Asking,Personal,No,Yes,8.0,10.0,Urdu-English Translation,Translation/Language,No,0.0,10.0,en,8.0,69.75,249.33333333333331,gpt-4o
24894413,687719e7-ef34-8001-a587-0f4996bbe7b0,1752635878.2604651,greetings_and_chitchat,Self-Expression,Expressing,Personal,No,Yes,2.0,0.0,Religious Queries,Religion,No,0.0,1.0,other,1.0,11.0,695.0,gpt-4o
24894413,6877127f-ee88-8001-be87-00e7576a0dcb,1752634577.881058,specific_info,Seeking Information,,Personal,Yes,Yes,8.0,10.0,English Language Help,Translation/Language,No,0.0,1.0,en,2.0,29.5,331.6666666666667,gpt-4o
24894413,687707c1-fafc-8001-83a9-6567ffaaca6c,1752631232.927603,specific_info,Seeking Information,Asking,Personal,No,Yes,4.0,4.0,English Language Help,Translation/Language,No,0.0,1.0,other,1.0,17.0,314.0,gpt-4o
24894413,6876de59-5cc8-8001-8ede-c847caa968c9,1752624846.107317,specific_info,Seeking Information,Asking,Personal,No,Yes,6.0,6.0,Urdu-English Translation,Translation/Language,No,0.0,2.0,other,2.0,41.5,126.33333333333331,gpt-4o
24894413,687695ec-9f08-8001-ab45-ab3974d3fd03,1752606720.012064,tutoring_or_teaching,Practical Guidance,Asking,Personal,No,Yes,6.0,8.0,English Language Help,Translation/Language,No,0.0,2.0,en,4.0,25.0,395.6,gpt-4o
24894413,687622e2-2170-8001-b74d-135bc39458ce,1752572855.546273,translation,Writing,Asking,Personal,No,No,4.0,8.0,English Language Help,Translation/Language,No,0.0,5.0,en,8.0,17.875,396.3333333333333,gpt-4o
24894413,68760137-68f8-8001-b145-184677aebbff,1752570093.293652,translation,Writing,Asking,Personal,,,6.0,10.0,Urdu-English Translation,Translation/Language,No,0.0,4.0,en,6.0,69.66666666666667,93.14285714285714,gpt-4o
24894413,68753a73-d548-8001-a632-c91d80b7aa52,1752514832.384886,translation,Writing,Doing,Personal,No,Yes,12.0,12.0,Urdu-English Translation,Translation/Language,No,3.0,19.0,en,9.0,68.44444444444444,708.3157894736842,gpt-4o
24894413,687476f2-e350-8001-bbe0-13ec41f1636e,1752463960.123271,relationships_and_personal_reflection,Self-Expression,Asking,Personal,Yes,Yes,9.0,10.0,English Language Help,Translation/Language,No,0.0,4.0,en,4.0,85.75,498.6,gpt-4o
24894413,68743f1a-105c-8001-a18d-6408826a081b,1752458129.878202,specific_info,Seeking Information,Asking,Personal,Yes,Yes,8.0,10.0,Design Software Help,Programming/Tech,No,1.0,9.0,en,6.0,37.0,838.4285714285714,gpt-4o
24894413,6873d355-8934-8001-b0e1-bfdabb588188,1752443062.5270948,health_fitness_beauty_or_self_care,Practical Guidance,Asking,Personal,No,Yes,6.0,10.0,Urdu-English Translation,Translation/Language,No,1.0,4.0,en,4.0,28.0,475.4,gpt-4o
24894413,687337d4-1904-8001-bf79-e6de3e9a9ce6,1752400145.8335629,specific_info,Seeking Information,Asking,Personal,No,Yes,8.0,12.0,Time Zone Conversions,Programming/Tech,No,1.0,7.0,en,9.0,51.0,724.6,gpt-4o
24894413,68729459-1378-8001-baa0-b048e88f848b,1752343393.977649,specific_info,Seeking Information,Asking,Personal,No,Yes,6.0,10.0,Time Zone Conversions,Programming/Tech,No,0.0,4.0,en,4.0,15.0,518.6,gpt-4o
24894413,6871e993-9d28-8001-bf0a-f2202bb0238e,1752295826.97867,translation,Writing,Doing,Personal,No,Yes,10.0,10.0,Urdu-English Translation,Translation/Language,No,0.0,3.0,en,1.0,59.0,130.0,gpt-4o
24894413,68719a1e-c468-8001-ae28-69ccc37dfb5a,1752279850.6138391,tutoring_or_teaching,Practical Guidance,Asking,Coursework,No,Yes,6.0,10.0,Online Earning,Finance/Earning,No,3.0,15.0,en,12.0,269.1666666666667,2039.9285714285716,gpt-4o
24894413,68711c8e-e014-8001-b092-6942e4cf1ad2,1752243341.610078,translation,Writing,Doing,Personal,Yes,Yes,6.0,0.0,Urdu-English Translation,Translation/Language,No,0.0,1.0,en,1.0,56.0,25.5,gpt-4o
24894413,68711515-e6f0-8001-b509-bc11a74bf044,1752241428.567116,health_fitness_beauty_or_self_care,Practical Guidance,Asking,Personal,Yes,Yes,5.0,5.0,Health & Wellness,Health/Medical,No,0.0,2.0,other,1.0,55.0,491.5,gpt-4o
24894413,6870e10f-bab8-8001-a368-48a61ef78d73,1752228110.033999,translation,Writing,Doing,Personal,No,Yes,6.0,6.0,Urdu-English Translation,Translation/Language,No,0.0,2.0,other,1.0,102.0,41.0,gpt-4o
24894413,6870b8cb-dc60-8001-9691-12e1a78c4837,1752217794.5173368,specific_info,Seeking Information,Asking,Personal,No,Yes,2.0,2.0,English Language Help,Translation/Language,No,0.0,1.0,other,1.0,15.0,331.5,gpt-4o
24894413,6870754b-b670-8001-8e7d-c1403946c0e3,1752203144.45842,personal_writing_or_communication,Writing,Expressing,Personal,Yes,Yes,9.0,12.0,Psychology & Mental Health,Health/Medical,No,3.0,33.0,en,18.0,95.88888888888889,745.7894736842105,gpt-4o
24894413,686fd233-e890-8001-a44c-c9e1651f3916,1752158764.42215,specific_info,Seeking Information,Asking,Personal,No,No,6.0,6.0,English Language Help,Translation/Language,No,0.0,1.0,en,1.0,20.0,321.0,gpt-4o
24894413,686f3f6f-76c4-8001-be19-98b03f774e47,1752123415.752332,relationships_and_personal_reflection,Self-Expression,Asking,Personal,No,No,8.0,10.0,Social Media & Creative Writing,Content Creation,No,1.0,6.0,en,5.0,29.0,1046.1666666666667,gpt-4o
24894413,686f10b8-17d0-8001-9e6d-f12dbf9ec31f,1752117280.885718,specific_info,Seeking Information,Asking,Personal,No,Yes,8.0,6.0,Urdu-English Translation,Translation/Language,No,0.0,3.0,other,3.0,41.66666666666666,129.25,gpt-4o
24894413,686ed7c0-f384-8001-95e9-563252cf1486,1752094654.30012,personal_writing_or_communication,Writing,Asking,Personal,No,Yes,6.0,0.0,Psychology & Mental Health,Health/Medical,No,0.0,2.0,en,1.0,77.0,311.0,gpt-4o
24894413,686eb451-950c-8001-9617-4025221395c0,1752085583.020268,translation,Writing,Doing,Personal,Yes,No,4.0,8.0,Urdu-English Translation,Translation/Language,No,0.0,2.0,other,1.0,97.0,35.5,gpt-4o
24894413,686eab58-8258-8001-b501-8ec988f81d00,1752083287.433954,translation,Writing,Doing,Coursework,Yes,Yes,6.0,6.0,Greeting Cards & Occasion Writing,Writing/Creative,No,0.0,2.0,other,1.0,100.0,53.5,gpt-4o
24894413,686ea5ce-6a88-8001-9224-97a123f58daa,1752082080.171041,translation,Writing,Doing,Personal,No,Yes,6.0,8.0,Urdu-English Translation,Translation/Language,No,0.0,4.0,en,2.0,241.0,160.66666666666666,gpt-4o
24894413,686ea243-4f38-8001-8d16-ba48c4563d6d,1752080962.389359,personal_writing_or_communication,Writing,Doing,Coursework,No,Yes,6.0,6.0,Greeting Cards & Occasion Writing,Writing/Creative,No,0.0,3.0,en,1.0,111.0,279.5,gpt-4o
24894413,686e6dff-c854-8001-a9e7-f0661fb878c3,1752074719.426921,translation,Writing,Doing,Personal,No,Yes,8.0,10.0,Social Media & Creative Writing,Content Creation,No,1.0,6.0,en,3.0,55.66666666666666,429.25,gpt-4o
24894413,686d3fd7-4a90-8001-b392-9b17b949ebfa,1751990441.536382,how_to_advice,Practical Guidance,,Personal,No,Yes,8.0,10.0,Gaming Performance Optimization,Programming/Tech,No,0.0,3.0,other,2.0,48.0,1218.75,gpt-4o
24894413,686c9bf0-9ef0-8001-a21b-bdc81560f740,1751948348.50835,mathematical_calculation,Technical Help,Doing,Coursework,No,Yes,8.0,10.0,University Related,Education/Academic,No,0.0,6.0,en,2.0,73.5,1252.0,gpt-4o
24894413,686c66d6-5034-8001-affe-b6f4b1959718,1751934677.4309,specific_info,Seeking Information,Asking,Personal,No,Yes,6.0,0.0,Urdu-English Translation,Translation/Language,No,0.0,2.0,en,1.0,21.0,202.5,gpt-4o
24894413,686c2525-93ec-8001-b2df-409d2e82a27d,1751926674.121056,tutoring_or_teaching,Practical Guidance,,Coursework,No,No,8.0,13.0,Mathematics,Education/Academic,No,4.0,30.0,en,12.0,35.833333333333336,1150.3,gpt-4o
24894413,686b5c76-d310-8001-b2fe-87a2f780ee96,1751866486.111164,specific_info,Seeking Information,Asking,Coursework,No,Yes,1.0,0.0,,,No,0.0,1.0,en,1.0,22.0,318.5,gpt-4o
24894413,686b3dcd-49b8-8001-a2fd-3678bba631b2,1751858636.495895,specific_info,Seeking Information,Asking,Personal,No,Yes,6.0,6.0,,,No,0.0,2.0,en,1.0,26.0,388.5,gpt-4o
24894413,686b15d2-53f0-8001-8991-fec4fe85485c,1751848401.790298,specific_info,Seeking Information,Asking,Coursework,No,No,8.0,0.0,English Language Help,Translation/Language,No,0.0,1.0,en,1.0,24.0,169.0,gpt-4o
24894413,686a80e6-4cb4-8001-8903-5f18a0b5fbef,1751844200.4011068,specific_info,Seeking Information,Asking,Coursework,No,Yes,8.0,10.0,Religious Queries,Religion,No,2.0,27.0,en,18.0,30.22222222222222,692.0454545454545,gpt-4o
24894413,686a7cb5-2664-8001-9771-30b828e3afe5,1751810225.011204,specific_info,Seeking Information,Asking,Coursework,No,Yes,6.0,10.0,Job Related Queries,Job/Career,No,0.0,3.0,en,3.0,39.0,413.1428571428572,gpt-4o
24894413,6869a36a-6b88-8001-9f15-1973d3251462,1751755358.482863,specific_info,Seeking Information,Asking,Personal,No,Yes,8.0,12.0,Religious Queries,Religion,No,4.0,9.0,en,8.0,21.75,1234.4166666666667,gpt-4o
24894413,686987e5-7918-8001-ac57-9aa45fbe9bc2,1751746538.7403312,translation,Writing,Doing,Personal,No,Yes,6.0,8.0,Urdu-English Translation,Translation/Language,No,0.0,2.0,en,2.0,28.0,283.3333333333333,gpt-4o
24894413,686929ba-0e80-8001-b569-fb858e84428e,1751722424.9410028,unclear,Other/Unknown,Expressing,Personal,No,Yes,0.0,0.0,,,No,0.0,0.0,other,1.0,63.0,677.0,gpt-4o
24894413,6868f155-7868-8001-9996-bf132d0673d0,1751707988.660216,specific_info,Seeking Information,Asking,Personal,No,Yes,6.0,6.0,Movie Suggestions,Content Creation,No,0.0,1.0,en,1.0,28.0,328.0,gpt-4o
24894413,6868c2f0-d3cc-8001-881c-c89809b30831,1751696111.868407,specific_info,Seeking Information,Asking,Personal,No,Yes,5.0,5.0,English Language Help,Translation/Language,No,0.0,1.0,other,1.0,13.0,350.5,gpt-4o
24894413,68683f22-2d20-8001-88a7-09d06acbffb0,1751662369.264608,specific_info,Seeking Information,Asking,Personal,No,Yes,3.0,0.0,Electrical Appliances,Education/Academic,No,0.0,1.0,other,1.0,17.0,154.6,gpt-4o
24894413,68681f12-a5cc-8001-b5b0-498b8fe375bc,1751654234.33868,how_to_advice,Practical Guidance,Asking,Personal,No,Yes,6.0,8.0,Religious Queries,Religion,No,0.0,3.0,other,2.0,23.5,1067.3333333333333,gpt-4o
24894413,6867ebb3-7e18-8001-9356-00af812bd77d,1751641118.3102,specific_info,Seeking Information,Asking,Personal,No,Yes,8.0,8.0,Time Zone Conversions,Programming/Tech,No,0.0,3.0,other,2.0,35.0,359.3333333333333,gpt-4o
24894413,68677800-7af4-8001-aa1d-d645eb3ed2f5,1751611413.865794,specific_info,Seeking Information,Asking,Coursework,No,Yes,10.0,12.0,Programming,Programming/Tech,No,0.0,1.0,en,2.0,30.0,659.6666666666666,gpt-4o
24894413,6866b0eb-b830-8001-ad7d-e02c8a1faffe,1751598150.448272,specific_info,Seeking Information,Asking,Personal,No,Yes,6.0,10.0,English Language Help,Translation/Language,No,0.0,4.0,en,4.0,17.5,614.8,gpt-4o
24894413,6866669b-3e10-8001-afbd-3a6cdc080b03,1751559285.199294,specific_info,Seeking Information,Asking,Personal,No,Yes,8.0,12.0,Gaming Performance Optimization,Programming/Tech,No,1.0,7.0,en,3.0,31.0,640.4285714285714,gpt-4o
24894413,6865810f-67fc-8001-be96-eda921b38f41,1751482638.327205,translation,Writing,Doing,Coursework,No,No,6.0,6.0,Urdu-English Translation,Translation/Language,No,0.0,2.0,en,1.0,64.0,28.0,gpt-4o
24894413,686570af-6c1c-8001-b2bc-467c18645599,1751478446.356604,translation,Writing,Doing,Personal,No,Yes,6.0,0.0,Urdu-English Translation,Translation/Language,No,0.0,2.0,en,1.0,62.0,26.5,gpt-4o
24894413,68656d0a-9e64-8001-bf3d-4b91d17d7bea,1751477584.502924,personal_writing_or_communication,Writing,Doing,Personal,No,No,8.0,10.0,Psychology & Mental Health,Health/Medical,No,0.0,3.0,en,4.0,22.0,402.4,gpt-4o
24894413,6864f706-ff60-8001-b69c-377f4b223fd0,1751447302.37466,translation,Writing,Doing,Personal,Yes,No,6.0,6.0,Urdu-English Translation,Translation/Language,No,0.0,1.0,other,1.0,45.0,19.5,gpt-4o
24894413,6864b9e3-eb3c-8001-b29d-2d9ee5c9b8b9,1751431743.878156,specific_info,Seeking Information,Asking,Coursework,Yes,Yes,8.0,12.0,Programming,Programming/Tech,No,0.0,8.0,en,4.0,27.5,793.2,gpt-4o
24894413,686480df-68c8-8001-862b-f604cec5b886,1751417685.044094,translation,Writing,Asking,Personal,No,Yes,6.0,12.0,Microsoft Word Basics,Programming/Tech,No,1.0,7.0,en,3.0,43.66666666666666,1396.0,gpt-4o
24894413,68645197-f970-8001-8895-b127d6b4e593,1751408275.6676722,create_an_image,Multimedia,,Coursework,No,Yes,8.0,12.0,Microsoft Word Basics,Programming/Tech,No,8.0,28.0,en,10.0,54.6,1060.5652173913045,gpt-4o
24894413,68644d0c-016c-8001-85df-7fc1cfecbcf2,1751403787.188572,tutoring_or_teaching,Practical Guidance,Asking,Personal,No,No,1.0,1.0,Programming,Programming/Tech,No,0.0,1.0,other,1.0,21.0,1026.5,gpt-4o
24894413,686392c5-fb6c-8001-b463-76a5502d2959,1751357990.198401,specific_info,Seeking Information,Asking,Coursework,No,No,6.0,8.0,Religious Queries,Religion,No,3.0,8.0,en,7.0,18.0,1298.125,gpt-4o
24894413,68637229-ecb8-8001-bfd2-95dc9fe17340,1751347752.8707871,specific_info,Seeking Information,Asking,Personal,No,Yes,8.0,12.0,English Language Help,Translation/Language,No,0.0,2.0,en,1.0,95.0,641.5,gpt-4o
24894413,6862c1de-24f8-8001-861a-c4796e0713b7,1751306778.644,analyze_an_image,Multimedia,Doing,Coursework,No,Yes,6.0,10.0,Religious Queries,Religion,No,4.0,12.0,en,5.0,27.4,1978.4285714285716,gpt-4o
24894413,685ed1c7-e688-8001-a607-0ecd2728d0fd,1751305472.309,tutoring_or_teaching,Practical Guidance,Asking,Coursework,No,Yes,6.0,8.0,Religious Queries,Religion,No,3.0,18.0,en,4.0,33.75,1774.3333333333333,gpt-4o
24894413,68629e74-f6d4-8001-9429-efd74ec3160e,1751299643.0213652,specific_info,Seeking Information,,Personal,No,No,10.0,10.0,Time Zone Conversions,Programming/Tech,No,1.0,9.0,en,6.0,40.66666666666666,627.1,gpt-4o
24894413,68626549-aee4-8001-9af3-491c86d93343,1751278919.762852,translation,Writing,Doing,Personal,No,Yes,6.0,6.0,Urdu-English Translation,Translation/Language,No,0.0,2.0,other,1.0,67.0,30.0,gpt-4o
24894413,68618940-5bb8-8001-9626-4dbe52da9eab,1751253551.961041,tutoring_or_teaching,Practical Guidance,Asking,Coursework,No,No,8.0,10.0,Academic Essay Writing,Education/Academic,No,2.0,20.0,en,7.0,59.85714285714285,3216.625,gpt-4o
24894413,686175bd-27f0-8001-9800-1f4e260ec3ef,1751218483.547,tutoring_or_teaching,Practical Guidance,Asking,Coursework,No,No,10.0,12.0,English Language Help,Translation/Language,No,7.0,30.0,en,17.0,47.94117647058823,1383.888888888889,gpt-4o
24894413,68617241-3590-8001-919e-697f35bc80b8,1751216720.866668,create_an_image,Multimedia,Doing,Personal,No,Yes,8.0,0.0,AI Image Generation,Content Creation,No,0.0,1.0,en,2.0,24.5,31.666666666666668,gpt-4o
24894413,686154d1-08c8-8001-8c79-3a692d627588,1751209167.984587,specific_info,Seeking Information,Asking,Personal,No,Yes,6.0,0.0,Religious Queries,Religion,No,0.0,1.0,other,1.0,35.0,300.0,gpt-4o
24894413,68614680-a9a0-8001-826b-5b3fbe197af0,1751205582.172493,greetings_and_chitchat,Self-Expression,Expressing,Coursework,No,Yes,6.0,9.0,University Related,Education/Academic,Yes,0.0,4.0,en,3.0,29.666666666666668,437.25,gpt-4o
24894413,685fd3fa-acac-8001-b979-3607343e6ab0,1751110650.091761,edit_or_critique_provided_text,Writing,Asking,Personal,,,4.0,3.0,English Language Help,Translation/Language,No,0.0,1.0,en,1.0,23.0,41.0,gpt-4o
24894413,685f42b8-c8a0-8001-99bf-43df34361c9e,1751075446.374608,specific_info,Seeking Information,Asking,Personal,No,Yes,8.0,10.0,English Language Help,Translation/Language,No,0.0,3.0,en,3.0,17.0,366.25,gpt-4o
